iter	F1	Logloss
1724	0.7906062176	0.6039338158
1725	0.7905877338	0.6038822385
1726	0.7905895346	0.6038350044
1727	0.790542897	0.6037826623
1728	0.7905694743	0.6037415493
1729	0.7906138583	0.6037143503
1730	0.7906230925	0.6036853549
1731	0.790703083	0.6036328733
1732	0.7907860182	0.6035799217
1733	0.7908067588	0.6035435115
1734	0.7907875992	0.6034940563
1735	0.7909059627	0.6034469513
1736	0.7909923272	0.6033842063
1737	0.7910365286	0.6033408603
1738	0.7910572929	0.6033058425
1739	0.7910834881	0.6032588611
1740	0.7911949381	0.6032084074
1741	0.7911987743	0.6031761012
1742	0.7911698966	0.6031333618
1743	0.7912215795	0.6030876848
1744	0.79121753	0.6030506751
1745	0.79126336	0.6029983704
1746	0.7913613238	0.6029529967
1747	0.7913482056	0.6029146952
1748	0.7913615333	0.6028771195
1749	0.7913609048	0.6028255056
1750	0.7914299989	0.6027851404
1751	0.791421697	0.6027354216
1752	0.7915021201	0.6027075637
1753	0.7914883707	0.6026655986
1754	0.7915091822	0.6026181745
1755	0.7915532459	0.6025680487
1756	0.7915936783	0.6025341839
1757	0.7916858764	0.6024869668
1758	0.7917433107	0.6024503834
1759	0.7917760747	0.6023972418
1760	0.7918818687	0.6023605968
1761	0.7919587549	0.6022873927
1762	0.7920083509	0.6022376628
1763	0.7920585365	0.6022030504
1764	0.7920682473	0.6021670625
1765	0.7921601764	0.6021109693
1766	0.7921737357	0.602067876
1767	0.7921889342	0.6020347671
1768	0.792212018	0.6020091051
1769	0.7922231828	0.6019767699
1770	0.7922596439	0.6019333112
1771	0.7923463291	0.6018810494
1772	0.7923710699	0.6018245576
1773	0.7923884846	0.6017913783
1774	0.7924519135	0.6017490016
1775	0.7924825328	0.6017053763
1776	0.7924902338	0.6016769092
1777	0.792562859	0.6016328058
1778	0.7925632204	0.6015774324
1779	0.7925900008	0.601535598
1780	0.7926433921	0.6014994206
1781	0.7926551283	0.6014590937
1782	0.7927209806	0.6014234419
1783	0.7927281565	0.601366981
1784	0.7927745749	0.6013141911
1785	0.7928325588	0.6012652421
1786	0.7929118355	0.6012259758
1787	0.7929425035	0.6011922761
1788	0.7929351367	0.6011467607
1789	0.7929792148	0.6011049623
1790	0.7930585135	0.6010629152
1791	0.7930952323	0.601026738
1792	0.7931239059	0.6009759315
1793	0.7931837745	0.6009413443
1794	0.7932067543	0.6009118344
1795	0.7931988736	0.6008729474
1796	0.7931715383	0.6008337418
1797	0.7932528855	0.6007978067
1798	0.7934112656	0.6007578957
1799	0.7934537246	0.6007074525
1800	0.7934958717	0.6006611406
1801	0.7934937039	0.6006231926
1802	0.7935403509	0.6005762423
1803	0.7935769549	0.6005437229
1804	0.7936192784	0.600485037
1805	0.7936191232	0.6004438984
1806	0.7936302447	0.6004040241
1807	0.7937674627	0.6003523097
1808	0.7938702391	0.6003065915
1809	0.7938914203	0.6002465159
1810	0.7939589865	0.6002131479
1811	0.7940015094	0.6001560634
1812	0.7940308681	0.6001147148
1813	0.7940440367	0.6000845433
1814	0.7940499087	0.600015378
1815	0.7940827019	0.5999845405
1816	0.7941525935	0.5999228917
1817	0.7942534333	0.5998740827
1818	0.7942841001	0.5998445501
1819	0.7943150491	0.5997960816
1820	0.7943594739	0.5997448041
1821	0.7943378488	0.5997000621
1822	0.7943491816	0.5996467569
1823	0.7943761327	0.5995974904
1824	0.7944012199	0.5995547357
1825	0.7944301799	0.5995084916
1826	0.7945270893	0.5994563708
1827	0.794573549	0.5994125281
1828	0.7946234935	0.5993679018
1829	0.7946715798	0.5993189913
1830	0.7948230477	0.599253026
1831	0.7948481702	0.5991919196
1832	0.7948771701	0.5991578813
1833	0.794971939	0.5991124737
1834	0.7950399602	0.5990573354
1835	0.7950806082	0.5989995309
1836	0.7951252579	0.5989610183
1837	0.7951097478	0.598931938
1838	0.7951542817	0.5988920836
1839	0.7951696759	0.598856915
1840	0.7952162165	0.5988257512
1841	0.7952257385	0.5987865544
1842	0.7952823885	0.5987335851
1843	0.7953268293	0.5986778864
1844	0.7954354741	0.5986266843
1845	0.7954213893	0.5985893469
1846	0.7954522166	0.5985439395
1847	0.7955961798	0.5984923852
1848	0.7956270285	0.5984619223
1849	0.7956639725	0.5984194098
1850	0.7957358741	0.5983705714
1851	0.7957184485	0.5983201784
1852	0.7957571853	0.5982676934
1853	0.795827211	0.5982267268
1854	0.795922751	0.5981831292
1855	0.7959381942	0.5981485555
1856	0.7959966802	0.5981003158
1857	0.7959264376	0.598056048
1858	0.7959613122	0.5980021063
1859	0.7959340107	0.5979544349
1860	0.7959727742	0.5979080514
1861	0.7960192203	0.5978554849
1862	0.796069564	0.5978140783
1863	0.7960909952	0.5977607062
1864	0.7961414477	0.597720967
1865	0.7961882992	0.597682546
1866	0.7962331611	0.5976421185
1867	0.7963206307	0.5976044839
1868	0.7963652352	0.5975567592
1869	0.7963925584	0.5975145097
1870	0.7964139144	0.5974838743
1871	0.7964236858	0.5974449338
1872	0.7964841307	0.597400239
1873	0.7965502077	0.5973680105
1874	0.7965929415	0.5973262003
1875	0.7966746168	0.5972936323
1876	0.7966256604	0.5972455437
1877	0.7966433047	0.5971988231
1878	0.7967152214	0.5971546763
1879	0.7967891433	0.5971061696
1880	0.7968513177	0.597046447
1881	0.7969293206	0.5970039565
1882	0.7969546126	0.5969600015
1883	0.7970071886	0.5969093525
1884	0.7970500638	0.5968614442
1885	0.7970361676	0.5968114302
1886	0.7970867755	0.5967605917
1887	0.7971842561	0.5967297654
1888	0.7973169992	0.596677044
1889	0.797348142	0.5966416255
1890	0.7974048087	0.5966049154
1891	0.7974399248	0.5965527955
1892	0.797494556	0.5965205456
1893	0.7975765762	0.5964806685
1894	0.7976097255	0.5964504483
1895	0.7976096086	0.5964069241
1896	0.7977016107	0.5963648687
1897	0.797707383	0.5963175309
1898	0.7977580341	0.5962778434
1899	0.7978478094	0.5962330908
1900	0.7978222873	0.5961940106
1901	0.7979611522	0.5961563917
1902	0.7980159527	0.5961037079
1903	0.7980940628	0.596071255
1904	0.7981037641	0.5960317372
1905	0.798172192	0.5959782994
1906	0.798201534	0.5959430734
1907	0.7982230146	0.5958914815
1908	0.7982874666	0.5958367795
1909	0.7983049187	0.5958137245
1910	0.7983146343	0.5957749361
1911	0.79832645	0.5957193565
1912	0.7983029424	0.5956837317
1913	0.7983655231	0.595648551
1914	0.7984321027	0.5955963625
1915	0.7984652626	0.5955440283
1916	0.7985572022	0.5954994634
1917	0.7985278335	0.5954559349
1918	0.7985278335	0.5954189446
1919	0.7985179594	0.5953796935
1920	0.7986236711	0.5953399029
1921	0.7987196329	0.5953006916
1922	0.7987431249	0.5952663485
1923	0.7988097222	0.5952303514
1924	0.7988174674	0.5951727118
1925	0.7988879954	0.5951123585
1926	0.7989330823	0.5950677633
1927	0.7989839601	0.5950163347
1928	0.7990113867	0.5949919373
1929	0.7990740832	0.5949586445
1930	0.7991426582	0.5949180223
1931	0.7992406777	0.5948695899
1932	0.7992739938	0.5948365768
1933	0.7992915769	0.5947978286
1934	0.7992464382	0.5947533437
1935	0.7992915422	0.5947018843
1936	0.7992601896	0.5946544853
1937	0.7992954983	0.5946289541
1938	0.7993484639	0.5945762026
1939	0.7993974662	0.5945454664
1940	0.7994523963	0.5945213415
1941	0.799479844	0.5944745033
1942	0.7994817737	0.5944293375
1943	0.799554369	0.5943865968
1944	0.7995877199	0.5943420288
1945	0.7996289243	0.5942962338
1946	0.7998095154	0.5942511067
1947	0.799813442	0.594193554
1948	0.7998684217	0.5941531517
1949	0.7998978745	0.5941026666
1950	0.799948934	0.5940602343
1951	0.7999744659	0.5940129037
1952	0.8000432148	0.5939629345
1953	0.8000648231	0.5939113263
1954	0.8000903635	0.5938867878
1955	0.8000294645	0.5938446155
1956	0.8000687555	0.5938015912
1957	0.800090368	0.5937585542
1958	0.8001218051	0.5937336499
1959	0.8002043342	0.593674864
1960	0.8002436413	0.5936433169
1961	0.8002947534	0.593601678
1962	0.8003301303	0.5935653019
1963	0.8003537475	0.5935363885
1964	0.8003144345	0.5934881581
1965	0.8003576886	0.5934490374
1966	0.8004225837	0.5933966561
1967	0.8004284991	0.593366993
1968	0.8005032139	0.5933407311
1969	0.8005347121	0.5932982135
1970	0.800566188	0.5932725279
1971	0.8006547514	0.5932392925
1972	0.8007196862	0.5931839876
1973	0.8007334903	0.5931440932
1974	0.8007708986	0.5931150469
1975	0.8007846878	0.5930742572
1976	0.8008633532	0.5930294603
1977	0.80093815	0.5929959452
1978	0.8010169208	0.5929580439
1979	0.8010503902	0.5929141478
1980	0.801050416	0.5928705996
1981	0.8011409743	0.5928250239
1982	0.8011528228	0.5927755827
1983	0.8011803762	0.592735914
1984	0.8011154885	0.5927113723
1985	0.8011076354	0.5926746987
1986	0.8011214402	0.5926271453
1987	0.8012454746	0.5925887491
1988	0.8012671678	0.5925454079
1989	0.8012060934	0.5925184941
1990	0.8013302373	0.5924787101
1991	0.8013537911	0.5924384963
1992	0.8013538577	0.5924044062
1993	0.8013815906	0.5923555277
1994	0.8013776816	0.5923057148
1995	0.8014013059	0.5922671715
1996	0.80147815	0.5922048399
1997	0.8015273937	0.5921774901
1998	0.8015333665	0.592151311
1999	0.8015313755	0.5921176016
